Unnamed: 0,Sector,CourseName,Duration,TopicName,URL
5774,Renewable Energy,Wind turbine design,15hrs 15min,Should Wind Turbines Have TWO Blades?,https://www.youtube.com/watch?v=f3hgB-0rPOI
5775,Renewable Energy,Wind turbine design,,Wind Turbine Aerodynamics: Stall vs Pitch Regulation,https://www.youtube.com/watch?v=Y5T5ZhJQr2o
5776,Renewable Energy,Wind turbine design,,Wind Turbine Design Evolution in Denmark,https://www.youtube.com/watch?v=LJTcVEAojqw
5777,Renewable Energy,Wind turbine design,,The Betz Limit in Wind Turbines,https://www.youtube.com/watch?v=7-awFXqisYA
5778,Renewable Energy,Wind turbine design,,How to Calculate Wind Turbine Power Output: Blade Element Momentum Method,https://www.youtube.com/watch?v=o6BCnhubbiQ
5779,Renewable Energy,Wind turbine design,,How to Design Wind Turbine Blade Geometry for Optimal Aerodynamic Efficiency,https://www.youtube.com/watch?v=CavfXOt3Dew
5780,Renewable Energy,Wind turbine design,,Wind Turbine Design to Prevent Blades Hitting the Tower,https://www.youtube.com/watch?v=zskSOKKrGjk
5781,Renewable Energy,Wind turbine design,,Why Don't Engineers Design Products to Last Longer?,https://www.youtube.com/watch?v=PfquMx9h98M
5782,Renewable Energy,Wind turbine design,,Wind Turbine - Blade Bearing Exchange,https://www.youtube.com/watch?v=ZC5Qxa81XSs
5783,Renewable Energy,Wind turbine design,,12. Wind turbine terminology and Components,https://www.youtube.com/watch?v=P9SyZvHrJvc
5784,Renewable Energy,Wind turbine design,,22. Control of wind turbines and wind power plants,https://www.youtube.com/watch?v=7B-PStaEFX8
5785,Renewable Energy,Wind turbine design,,Are Vertical Axis Wind Turbines Better?,https://www.youtube.com/watch?v=EM-gCvhQhPU
5786,Renewable Energy,Wind turbine design,,Discover the Surprising Science Behind Wind Turbine Design for Lower Energy Costs!,https://www.youtube.com/watch?v=Ze-zaW3au9Q
