Unnamed: 0,Sector,CourseName,Duration,TopicName,URL
7649,Data Science,Data Visualization,15hrs 7min,Introduction to Data Visualization - Intro,https://www.youtube.com/watch?v=EjiMVQibki0
7650,Data Science,Data Visualization,,Introduction to Data Visualization  Part -1,https://www.youtube.com/watch?v=Ca-jniIPpsM
7651,Data Science,Data Visualization,,Introduction to Data Visualization - Part 2,https://www.youtube.com/watch?v=KYLVu9mbv_U
7652,Data Science,Data Visualization,,Introduction to Data Visualization - Part 3,https://www.youtube.com/watch?v=BtWJyolQ_OQ
7653,Data Science,Data Visualization,,Introduction to Data Visualization - Part 4,https://www.youtube.com/watch?v=VKqPe24SLOM
7654,Data Science,Data Visualization,,Introduction to Data Visualization - Part 5,https://www.youtube.com/watch?v=YsSggVNlVDI
7655,Data Science,Data Visualization,,Introduction to Data Visualization - Part 6,https://www.youtube.com/watch?v=RWMBTZs59Xo
7656,Data Science,Data Visualization,,Introduction to Data Visualization Part-7,https://www.youtube.com/watch?v=l3QhKB_Cg38
7657,Data Science,Data Visualization,,Visualization Typology - Part I,https://www.youtube.com/watch?v=wYsyajFAqzE
7658,Data Science,Data Visualization,,Visualization Typology - Part II,https://www.youtube.com/watch?v=kliINZEx5pI
7659,Data Science,Data Visualization,,Visualization Typology - Part III,https://www.youtube.com/watch?v=RuU6w2kR93s
7660,Data Science,Data Visualization,,Visualization Typology - Part IV,https://www.youtube.com/watch?v=qP773NORjsk
7661,Data Science,Data Visualization,,Geo Visualization part - I,https://www.youtube.com/watch?v=RfHju4JGhJk
7662,Data Science,Data Visualization,,Geo Visualization part - II,https://www.youtube.com/watch?v=fZJTH3NKkoY
7663,Data Science,Data Visualization,,Geo Visualization part - III,https://www.youtube.com/watch?v=sQ-kL57HHQk
7664,Data Science,Data Visualization,,Data Part-1,https://www.youtube.com/watch?v=0_ShZRKEf2A
7665,Data Science,Data Visualization,,Data Part-II,https://www.youtube.com/watch?v=MasDJhwkPPY
7666,Data Science,Data Visualization,,Data Part-III,https://www.youtube.com/watch?v=_Qng70gB458
7667,Data Science,Data Visualization,,Visualization Design Part-II,https://www.youtube.com/watch?v=WJihZFbR9M0
7668,Data Science,Data Visualization,,Visualization Design Part-III,https://www.youtube.com/watch?v=i0QSlGJ3jGU
7669,Data Science,Data Visualization,,Visualization Design Part-I,https://www.youtube.com/watch?v=pJq3ynZZBFk
7670,Data Science,Data Visualization,,Data Analysis and Insights Finding Part-I,https://www.youtube.com/watch?v=G6bJ5IUFXFE
7671,Data Science,Data Visualization,,Data Analysis and Insights Finding Part-II,https://www.youtube.com/watch?v=SWK1ivOGO10
7672,Data Science,Data Visualization,,Data Analysis and Insights Finding Part-III,https://www.youtube.com/watch?v=i-7stBqBir4
7673,Data Science,Data Visualization,,Design Principles (Heuristics) - Part I,https://www.youtube.com/watch?v=PBF5IZObzcc
7674,Data Science,Data Visualization,,Design Principles (Heuristics) - Part II,https://www.youtube.com/watch?v=_5b7Xs24YCU
