Unnamed: 0,Sector,CourseName,Duration,TopicName,URL
7195,Project Management,Procurement Management Knowledge Area - PMP Training,27hrs 15min,The Basics of Procurement Management,https://www.youtube.com/watch?v=aZRouISq-WM
7196,Project Management,Procurement Management Knowledge Area - PMP Training,,Plan Procurement Management Process,https://www.youtube.com/watch?v=7fwTgyyZTno
7197,Project Management,Procurement Management Knowledge Area - PMP Training,,The Make or Buy Decision Analysis,https://www.youtube.com/watch?v=vQLPr75V5Dg
7198,Project Management,Procurement Management Knowledge Area - PMP Training,,Procurement Management Plan and other outputs of Plan Procurement Mgmt Process | Procurement SOW,https://www.youtube.com/watch?v=2v19C_BTYdE
7199,Project Management,Procurement Management Knowledge Area - PMP Training,,Procurement Manager | Centralized Contracting and Decentralized Contracting,https://www.youtube.com/watch?v=g_9er25MVvs
7200,Project Management,Procurement Management Knowledge Area - PMP Training,,"Contract and its types - Fixed Price (FP), Cost Reimbursable (CR), Time and Materials (T and M)",https://www.youtube.com/watch?v=8Q0Ccw3LsKE
7201,Project Management,Procurement Management Knowledge Area - PMP Training,,"Procurement Documents - RFP, RFI, RFQ, IFB, LOI, PO",https://www.youtube.com/watch?v=lEyS5EwD_6g
7202,Project Management,Procurement Management Knowledge Area - PMP Training,,Source Selection Criteria,https://www.youtube.com/watch?v=qWZVPwmFjes
7203,Project Management,Procurement Management Knowledge Area - PMP Training,,Conduct Procurements Process,https://www.youtube.com/watch?v=XlJK9o7dka0
7204,Project Management,Procurement Management Knowledge Area - PMP Training,,Tools and Techniques of Conduct Procurements Process,https://www.youtube.com/watch?v=6NFmjpyQZtU
7205,Project Management,Procurement Management Knowledge Area - PMP Training,,Selected Sellers and Agreements - Outputs of Conduct Procurements Process,https://www.youtube.com/watch?v=xptL1UBEDfI
7206,Project Management,Procurement Management Knowledge Area - PMP Training,,Collective Bargaining Agreement (Union Agreement),https://www.youtube.com/watch?v=xZwf_tsPtVc
7207,Project Management,Procurement Management Knowledge Area - PMP Training,,Non-Competitive Forms of Procurement | Single Source | Sole Source,https://www.youtube.com/watch?v=pIbvf60t4Rg
7208,Project Management,Procurement Management Knowledge Area - PMP Training,,Control Procurements Process,https://www.youtube.com/watch?v=nHL0n5RKiU8
7209,Project Management,Procurement Management Knowledge Area - PMP Training,,Tools and Techniques of Control Procurements process,https://www.youtube.com/watch?v=g1sV7PzJF8c
7210,Project Management,Procurement Management Knowledge Area - PMP Training,,Point of Total Assumption (PTA),https://www.youtube.com/watch?v=zFVWjAFAZdM
7211,Project Management,Procurement Management Knowledge Area - PMP Training,,Force Majeure and Privity,https://www.youtube.com/watch?v=PfVmrTGx5Wc
7212,Project Management,Procurement Management Knowledge Area - PMP Training,,Fixed Price with Economic Cost or Price Adjustments (FPEPA) Contract,https://www.youtube.com/watch?v=PPST1n5dzvI
