Unnamed: 0,Sector,CourseName,Duration,TopicName,URL
8957,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,269hrs 9min,CSIR NET Life Science Ecological Principle | CSIR NET Emotion Batch 3.0 | Lec 1,https://www.youtube.com/watch?v=D1yiQfHm5zg
8958,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,CSIR NET Life Science | Ecological principles introduction | CSIR NET Emotion Batch 3.0 | Lec 2,https://www.youtube.com/watch?v=YtVBAWb-n78
8959,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,CSIR NET Life Science Ecological Hierarchies | CSIR NET Emotion Batch 3.0 | Lec 3,https://www.youtube.com/watch?v=8ZuoIbPqz-8
8960,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,CSIR NET Life Science | Ecological Principal  | CSIR NET Emotion Batch 3.0  Lec - 4,https://www.youtube.com/watch?v=nocNfzypJK4
8961,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,CSIR NET Life Science | Ecological Principal  | CSIR NET Emotion Batch 3.0  Lec - 5,https://www.youtube.com/watch?v=YHS6_M_omvw
8962,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,CSIR NET Life Science | Ecological Principal  | CSIR NET Emotion Batch 3.0  Lec - 6,https://www.youtube.com/watch?v=QMowc1TC1Xw
8963,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,CSIR NET Life Science | Ecological Principal  | CSIR NET Emotion Batch 3.0  Lec - 7,https://www.youtube.com/watch?v=KVSdO45PUMo
8964,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,CSIR NET Life Science | Ecological Principal | CSIR NET Emotion Batch 3.0 Lec - 9,https://www.youtube.com/watch?v=RAvau0-NpBc
8965,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,CSIR NET Life Science | Ecological Principal | CSIR NET Emotion Batch 3.0 Lec - 10,https://www.youtube.com/watch?v=vU1JBDjcW1E
8966,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,CSIR NET Life Science | Ecological Principal | CSIR NET Emotion Batch 3.0 Lec - 11,https://www.youtube.com/watch?v=UQSIpXohjWg
8967,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,CSIR NET Life Science | Ecological Principal | CSIR NET Emotion Batch 3.0 Lec - 12,https://www.youtube.com/watch?v=9_RUBvgwcTs
8968,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,CSIR NET Life Science | Ecological Principal | CSIR NET Emotion Batch 3.0 Lec - 13,https://www.youtube.com/watch?v=KZO0_AgC6WE
8969,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,Ecological Principal | CSIR NET JUNE 2024 | Emotion Batch 3.0 | IFAS  Lec -  14,https://www.youtube.com/watch?v=x_MFNXEQKOI
8970,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,Ecological Principal | CSIR NET JUNE 2024 | Emotion Batch 3.0 | IFAS  Lec - 15,https://www.youtube.com/watch?v=h3FZhcDEYS0
8971,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,Ecological Principal | CSIR NET JUNE 2024 | Emotion Batch 3.0 | IFAS  Lec - 16,https://www.youtube.com/watch?v=__M1gkNDLW4
8972,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,Ecological Principal | CSIR NET JUNE 2024 | Emotion Batch 3.0 | IFAS  Lec -  17,https://www.youtube.com/watch?v=XcKITo_hNyo
8973,Environmental Science,Unit-10 | ECOLOGICAL PRINCIPLES | CSIR NET 2024 JUNE | IFAS- By Lalji Sir,,Ecological Principal | CSIR NET JUNE 2024 | Emotion Batch 3.0 | IFAS  Lec - 19,https://www.youtube.com/watch?v=cPFeC0vgelc
