Unnamed: 0,Sector,CourseName,Duration,TopicName,URL
11437,Interior Design,Car Cleaning,119hrs 5min,How to Buy a Car To Flip for a Profit ($$$ Side Hustle),https://www.youtube.com/watch?v=uYRckB_g10I
11438,Interior Design,Car Cleaning,,How to Super Clean your Wheels,https://www.youtube.com/watch?v=5zZyiY23OpY
11439,Interior Design,Car Cleaning,,Super Clean your Car's Carpets,https://www.youtube.com/watch?v=2OiGWlO4mQI
11440,Interior Design,Car Cleaning,,How to Repair a DEEP SCRATCH in Car Paint (DIY),https://www.youtube.com/watch?v=Zl_iSYYGBiY
11441,Interior Design,Car Cleaning,,How To Super Clean Cloth and Leather Seats,https://www.youtube.com/watch?v=AaNiHFW11yA
11442,Interior Design,Car Cleaning,,"How to Super Clean your Interior (Dashboard, Center Console, Door Panels & Glass)",https://www.youtube.com/watch?v=tGnf8G8A8qU
11443,Interior Design,Car Cleaning,,How To Super Clean the Interior of your Car (Carpets & Headliner),https://www.youtube.com/watch?v=Pctzq_pT2MU
11444,Interior Design,Car Cleaning,,How to Detail Faded Paint by Hand (Paint Correction),https://www.youtube.com/watch?v=vUdSUDObwVc
11445,Interior Design,Car Cleaning,,How to SUPER CLEAN your Engine Bay,https://www.youtube.com/watch?v=PRSoRkM8GcM
11446,Interior Design,Car Cleaning,,How to SUPER CLEAN Your Car (Best Clean Possible),https://www.youtube.com/watch?v=CFXfSBR5Q9w
11447,Interior Design,Car Cleaning,,How to Remove Scratches from Car PERMANENTLY (EASY),https://www.youtube.com/watch?v=2nYF46P7B2c
11448,Interior Design,Car Cleaning,,How to Super Clean Your Windshield,https://www.youtube.com/watch?v=vJkfrY2owb0
11449,Interior Design,Car Cleaning,,How to Super Clean the INSIDE of Your Windshield (No Streaks),https://www.youtube.com/watch?v=axI5Luw0Eos
11450,Interior Design,Car Cleaning,,The BEST Tree Sap Removal Product for your Car is?,https://www.youtube.com/watch?v=4lHnT7cSgRU
11451,Interior Design,Car Cleaning,,Top 10 Car Cleaning Mistakes,https://www.youtube.com/watch?v=ef_-SNSnByg
11452,Interior Design,Car Cleaning,,How to Stop Car Windows from Steaming Up,https://www.youtube.com/watch?v=8Vj9avZxuwI
11453,Interior Design,Car Cleaning,,"Give your Tires a Deep, Black Shine that Lasts a Year Long",https://www.youtube.com/watch?v=zDzIf4G8jkc
11454,Interior Design,Car Cleaning,,How to Super Clean your Windshield,https://www.youtube.com/watch?v=p4TBR7TRGJc
